Delivery_ID,Rider_ID,Shift_Hour,Cumulative_Deliveries,Has_Elevator,Building_Floor,Traffic_Density,Delay_From_Target_Min,Burnout_Score
d2d3b086,RIDER_085,2,6,1,7,Medium,1.2,42
1e3f3c1a,RIDER_121,10,2,0,8,Medium,5.4,100
75979db1,RIDER_132,9,12,1,3,Medium,3.9,84
81bfa076,RIDER_082,8,12,1,5,Low,7.2,76
9360b012,RIDER_019,3,4,0,10,Medium,2.7,100
fb40383e,RIDER_130,1,16,0,6,Medium,5.7,87
98fb72c7,RIDER_012,4,20,1,1,Low,4.9,58
913a03aa,RIDER_081,8,10,0,5,High,8.2,100
fddc0742,RIDER_074,3,10,0,7,Low,4.8,96
d8eccd45,RIDER_098,10,7,1,3,Low,-1.1,70
e7e0cbcf,RIDER_006,2,14,1,4,Medium,1.3,51
c7cf71b7,RIDER_136,7,7,0,7,Medium,-2.9,100
c2f82afe,RIDER_125,4,12,1,2,Low,0.8,46
cdd51e4c,RIDER_051,6,11,1,5,Low,-3.5,56
ddb11bed,RIDER_011,5,17,1,0,Low,5.0,63
f29d3372,RIDER_127,2,11,1,3,Medium,-5.2,43
20c4fab8,RIDER_140,10,21,1,5,Low,-2.3,91
0c864690,RIDER_073,2,3,1,2,Medium,3.3,39
9cf6b31c,RIDER_002,9,19,1,0,Low,5.2,87
258de2af,RIDER_008,10,22,1,5,Low,-6.0,86
d5f6664a,RIDER_139,2,4,1,2,Medium,3.5,41
8135b3a4,RIDER_124,8,8,0,7,Medium,4.6,100
db45c67f,RIDER_053,8,14,0,6,Medium,-4.7,100
621e1ea5,RIDER_010,1,20,1,10,Low,-5.2,39
92c9df24,RIDER_112,1,24,0,6,Low,2.0,89
eafb2aaf,RIDER_008,4,14,1,7,High,3.9,74
822b1f8b,RIDER_036,2,16,1,6,Medium,0.1,54
08774baa,RIDER_106,1,15,1,4,High,2.8,65
bf3fa9de,RIDER_014,9,12,1,9,Medium,2.0,76
4565b1e9,RIDER_086,3,16,1,7,Medium,10.0,66
4f7bc63f,RIDER_149,1,20,1,7,High,-7.0,62
f0d53d5b,RIDER_050,2,19,1,10,High,0.1,65
756063b2,RIDER_020,8,5,1,7,Medium,0.4,65
29b19c29,RIDER_087,5,12,0,9,Low,-4.8,100
78f09e94,RIDER_135,7,5,0,5,Medium,3.4,99
6ae22aa9,RIDER_137,6,10,0,1,Medium,-0.3,64
07f61129,RIDER_129,1,17,1,7,High,-1.6,58
5950e7d2,RIDER_038,6,15,1,9,Medium,-3.0,65
6db9ac83,RIDER_044,7,8,1,0,Low,2.4,57
1275f654,RIDER_086,4,8,1,8,Medium,3.9,55
580a50d7,RIDER_044,8,8,0,8,Low,1.3,100
c9c422a2,RIDER_074,8,10,1,5,Medium,5.6,79
15e6686a,RIDER_119,7,20,1,9,Medium,3.5,81
20c788dd,RIDER_122,2,13,1,5,Low,9.2,53
aca4e4fe,RIDER_134,6,16,1,5,High,-2.4,79
09edcab6,RIDER_145,6,9,1,10,Medium,-3.7,55
972c9a66,RIDER_051,7,16,1,3,High,4.4,94
84b1a16e,RIDER_038,6,10,1,0,Medium,0.9,63
bfeb335a,RIDER_051,2,3,1,0,High,-3.4,47
9dccb156,RIDER_010,8,23,1,0,Medium,-2.0,87
ee7ec21b,RIDER_120,4,22,0,4,High,5.0,100
f34d22a0,RIDER_149,9,14,0,6,Medium,5.8,100
be12eff5,RIDER_070,8,13,1,0,Low,5.1,82
a5247236,RIDER_085,3,4,1,0,Low,2.4,41
b796f03e,RIDER_057,3,4,1,10,High,1.1,52
fb74a723,RIDER_126,8,6,1,5,Medium,1.3,61
f132fe21,RIDER_039,2,24,1,10,Low,3.0,61
2c0ff5c7,RIDER_033,9,19,1,1,Medium,2.7,92
5fb2341d,RIDER_018,4,11,1,1,Low,-1.9,48
e54d35e8,RIDER_057,6,8,0,6,High,6.1,100
519e1e98,RIDER_096,3,14,0,8,Medium,2.2,100
158b98fe,RIDER_048,3,8,1,7,Low,-6.9,38
0bcfbaf5,RIDER_042,3,14,1,1,Low,-3.0,46
92885ffb,RIDER_027,10,23,0,6,Medium,0.3,100
a8d3a82d,RIDER_074,2,7,1,4,High,2.8,59
6886fc85,RIDER_110,8,21,1,10,Medium,2.0,88
5e1295fa,RIDER_032,9,18,1,9,Medium,-0.8,74
d4a891b0,RIDER_026,8,12,0,3,Medium,6.9,100
00cc275e,RIDER_025,10,14,1,9,Medium,5.0,92
17a49e3e,RIDER_075,3,15,1,3,High,1.9,64
672c7310,RIDER_023,7,18,1,3,Medium,-4.3,78
6c5d0767,RIDER_057,10,12,0,8,Low,0.8,100
a2ccd3fa,RIDER_126,2,10,0,6,Low,0.5,83
4dfc8fe4,RIDER_087,4,12,1,6,Medium,-4.7,55
460cc3d5,RIDER_031,6,8,0,3,Medium,4.1,83
116c58e6,RIDER_064,5,6,1,8,Medium,2.8,61
8a8ad4e7,RIDER_033,9,24,1,7,Medium,-1.9,89
f0191389,RIDER_002,10,19,0,9,Medium,3.0,100
026dcba6,RIDER_018,4,1,1,3,Medium,5.9,46
46b26965,RIDER_084,5,13,1,5,Medium,4.0,71
473b6216,RIDER_035,4,22,1,3,Medium,-0.3,65
0e5b35e8,RIDER_114,8,16,1,0,High,11.6,100
5526cf8a,RIDER_146,8,18,0,4,Medium,3.7,100
c0a46af5,RIDER_110,3,12,0,9,Low,-0.5,100
806e511e,RIDER_088,1,5,1,10,Low,8.5,37
542ca110,RIDER_072,6,21,0,2,Low,-5.2,68
95965218,RIDER_125,2,13,1,0,Medium,-2.7,51
1f226d68,RIDER_030,2,8,1,1,Medium,0.0,39
136b244e,RIDER_053,3,6,0,1,Medium,5.9,54
0f999454,RIDER_138,8,3,1,7,Medium,-0.6,67
1293ed44,RIDER_087,3,20,1,3,Low,1.5,51
a9ac768a,RIDER_139,7,4,1,2,Medium,-1.7,56
27faf7c4,RIDER_013,10,12,1,3,Low,4.8,78
bc8c05e3,RIDER_040,10,13,1,9,Low,3.9,80
f02c0e96,RIDER_089,9,2,1,0,Medium,-3.8,60
46018e63,RIDER_068,8,19,1,0,Low,1.8,76
156e9777,RIDER_042,1,4,1,4,Medium,3.0,43
c5b78788,RIDER_147,7,23,0,6,Medium,1.2,100
1ff48c37,RIDER_094,7,13,1,8,Medium,1.7,81
d988b4dc,RIDER_019,8,19,1,6,Low,-0.8,67
06e99cb0,RIDER_023,10,8,0,10,Low,5.3,100
4897b77f,RIDER_054,5,8,0,4,Medium,-1.1,74
240d25fa,RIDER_065,10,16,1,2,High,5.8,97
02a942ab,RIDER_140,9,11,1,7,High,2.0,92
0a951ff9,RIDER_024,9,18,0,6,High,0.0,100
ce343a49,RIDER_034,8,4,1,3,Medium,1.8,57
b208dd90,RIDER_053,6,24,1,0,Low,2.3,72
04206641,RIDER_136,6,1,1,2,Low,0.6,44
6425279c,RIDER_018,1,1,1,10,Medium,0.5,30
9207fad1,RIDER_057,6,14,1,7,Low,-2.0,58
657fc9e1,RIDER_112,4,4,1,1,Medium,7.8,59
22c1cac1,RIDER_005,4,11,0,8,Medium,-1.2,100
ac5131e0,RIDER_013,2,18,0,3,Low,-2.9,61
d0a67ff9,RIDER_083,4,16,0,6,Medium,3.7,100
36c87003,RIDER_029,5,17,0,9,Medium,-5.5,100
1e88bacb,RIDER_003,5,24,0,6,Medium,2.1,100
d0e699b9,RIDER_090,5,2,0,7,Medium,-2.5,94
1267ff73,RIDER_104,4,4,0,6,Low,3.8,78
9afdef5d,RIDER_123,1,3,1,10,Medium,1.2,28
c2631367,RIDER_076,10,15,1,3,High,-1.5,98
81e14169,RIDER_130,8,2,1,6,Medium,1.3,64
9bed7f66,RIDER_108,3,24,0,4,Medium,3.8,95
6538ea4a,RIDER_082,2,19,0,9,Medium,0.2,100
ec44e184,RIDER_077,9,9,0,6,High,0.5,100
7596101e,RIDER_002,7,10,1,2,Low,5.7,71
9be5ecd8,RIDER_127,9,21,0,9,High,3.7,100
c62c5f37,RIDER_135,2,19,0,10,Medium,0.1,100
a4902b69,RIDER_026,9,5,1,6,Medium,2.3,72
87955dc4,RIDER_088,10,14,0,6,High,0.7,100
f5deb699,RIDER_016,9,10,1,1,Medium,6.1,81
5b41b7df,RIDER_073,9,16,1,7,Low,-4.8,71
43d56c32,RIDER_032,10,6,0,6,Medium,4.2,100
1fb9faa3,RIDER_015,10,8,1,8,High,3.9,91
e50692a5,RIDER_141,4,2,1,3,Medium,-0.9,43
996147ec,RIDER_005,10,18,1,8,High,-1.6,100
182391eb,RIDER_074,3,21,1,0,Medium,6.6,79
0e800464,RIDER_052,6,21,1,4,High,1.2,91
2dcbdb09,RIDER_077,3,21,1,9,Medium,7.7,74
89f66fa3,RIDER_110,9,20,0,6,Medium,-2.1,100
5fabce11,RIDER_143,3,8,1,3,Medium,1.7,47
21fae7d2,RIDER_106,2,5,1,6,Low,-0.3,24
cdddc3fc,RIDER_127,8,17,0,8,Medium,0.3,100
7a40f832,RIDER_007,6,16,0,4,Medium,3.4,95
2587fcfe,RIDER_040,8,5,0,4,Low,-1.0,76
e13269c7,RIDER_099,7,17,1,1,Medium,1.3,76
ced3e33b,RIDER_143,3,4,1,4,Medium,-1.0,34
0f5ce919,RIDER_085,8,1,1,7,Medium,4.4,68
e234f370,RIDER_065,10,22,1,3,Medium,9.7,100
c41efe76,RIDER_132,1,6,0,1,Medium,7.2,51
9cf9471f,RIDER_011,1,1,1,7,Medium,-1.9,29
1d65ca98,RIDER_108,10,24,0,3,Low,0.1,100
b4ef9e77,RIDER_026,8,4,1,4,Medium,1.8,61
16a68d4e,RIDER_085,9,2,1,6,Low,-6.2,63
0020a957,RIDER_123,10,13,1,10,Low,1.8,74
d030f0e2,RIDER_144,6,14,0,4,Medium,3.9,95
d501b851,RIDER_068,5,17,1,9,Low,1.9,59
43d0ff4e,RIDER_104,2,11,1,3,Low,1.6,39
2854f15e,RIDER_080,9,3,1,6,Medium,-0.6,73
1f287f10,RIDER_053,6,7,1,3,Medium,0.6,59
eddc81d6,RIDER_106,8,10,1,9,Medium,0.1,71
e0768d80,RIDER_044,9,11,1,3,Medium,-2.2,76
da32f7a3,RIDER_140,9,10,1,1,Low,5.7,76
549abdaa,RIDER_090,8,8,0,4,Medium,8.3,100
af7495ec,RIDER_101,10,5,1,7,Medium,-0.5,71
03e6406e,RIDER_097,8,23,1,3,High,-2.1,96
d3a42770,RIDER_009,3,2,1,10,Medium,-1.0,42
2da3d0af,RIDER_012,3,15,1,1,Medium,-1.9,52
a63d1980,RIDER_069,2,16,1,8,Medium,0.1,48
a778638b,RIDER_028,1,4,0,5,Medium,3.1,74
65282d81,RIDER_056,4,22,1,2,Medium,6.8,76
0e94aaec,RIDER_099,2,16,1,9,Medium,-4.4,50
03ed2fd6,RIDER_110,2,12,1,10,Low,5.8,45
f01e0cb3,RIDER_077,5,14,1,4,Medium,2.0,63
a2e9bae8,RIDER_103,4,12,1,5,Low,-6.5,46
4ec14c39,RIDER_106,1,21,0,8,High,-3.0,100
df88fe5f,RIDER_109,9,16,1,4,High,4.0,100
96dfcc90,RIDER_112,4,16,1,8,Medium,-1.4,56
8a7c74cb,RIDER_058,5,22,1,0,Low,0.4,72
9cda09c4,RIDER_078,7,12,1,9,Low,1.5,60
084a85af,RIDER_075,2,2,1,3,Medium,6.7,47
12bfafa4,RIDER_042,8,23,1,0,Medium,-3.1,80
081fc0c3,RIDER_068,2,24,0,1,Low,4.6,57
1048ef38,RIDER_033,10,14,0,1,High,7.1,100
3462aaeb,RIDER_071,5,11,1,9,Medium,-1.9,55
ee70fd88,RIDER_056,2,9,1,10,Low,5.1,44
6998925c,RIDER_105,2,22,1,4,Low,-0.1,52
a8e2fe0b,RIDER_101,4,7,1,0,Medium,-0.8,46
b2c891b8,RIDER_051,4,12,1,9,Low,0.7,41
f957c858,RIDER_074,8,17,0,2,Medium,2.9,86
c7d49a6d,RIDER_121,6,9,1,10,Medium,-1.0,61
161bae03,RIDER_143,10,6,1,5,High,5.7,93
d0835834,RIDER_143,8,12,1,0,Medium,0.3,71
a2457a8b,RIDER_005,7,20,0,10,Medium,-6.1,100
68c0c1bb,RIDER_083,10,10,1,0,High,1.7,97
ab58d68c,RIDER_051,4,9,0,2,Medium,-3.1,50
7130cac5,RIDER_010,2,12,1,8,Medium,1.0,53
76921589,RIDER_140,9,1,1,1,Low,3.5,71
8da7156b,RIDER_004,2,2,1,5,Medium,-0.6,37
ac0c0f60,RIDER_095,1,19,0,2,Medium,-4.9,59
702dac28,RIDER_146,8,1,1,5,Medium,-2.0,63
a69baf68,RIDER_080,10,16,1,10,Low,7.2,88
d79a52fa,RIDER_036,9,16,1,10,Medium,2.8,93
cb261f02,RIDER_025,1,18,1,6,High,5.4,68
04cf749f,RIDER_098,7,18,1,6,High,8.7,100
3e782795,RIDER_101,2,23,1,1,Low,10.2,64
9be0fedb,RIDER_009,6,13,1,2,Medium,2.8,73
a2629408,RIDER_061,5,22,1,3,Low,0.9,65
f241137c,RIDER_053,1,12,1,7,Low,-0.5,29
9ff9b90a,RIDER_146,2,9,0,4,Medium,2.4,68
cb82539f,RIDER_063,2,5,1,0,Medium,3.8,34
009dee83,RIDER_121,10,9,0,8,Low,4.8,100
17fe893d,RIDER_105,10,13,1,0,Low,-2.1,77
f0dc9b67,RIDER_004,6,16,1,1,Medium,-2.0,60
1bf457ec,RIDER_093,1,10,1,6,Medium,1.0,28
a7b25e55,RIDER_028,4,16,0,10,Medium,2.0,100
47e4f05a,RIDER_080,10,14,1,2,Medium,8.5,97
bc21b933,RIDER_076,5,2,1,5,Medium,-7.4,43
f16039ab,RIDER_116,2,19,1,7,High,-0.4,67
49169fa8,RIDER_069,2,11,1,4,Medium,5.4,50
b4ddda17,RIDER_098,7,19,1,0,Medium,-2.0,71
e2d36986,RIDER_001,7,11,1,9,Medium,1.9,73
a695e0f4,RIDER_096,6,14,1,2,Low,5.8,68
8c72f35b,RIDER_017,1,15,1,10,Medium,4.6,50
c66dcd59,RIDER_112,3,7,0,1,High,4.7,56
1c38930d,RIDER_091,9,15,1,5,Medium,1.2,81
457ead6e,RIDER_088,10,24,1,4,Medium,2.5,96
992ef1c2,RIDER_090,1,23,0,6,Medium,2.7,95
71f3f91b,RIDER_049,2,8,1,1,Medium,-0.1,38
d7e024ee,RIDER_038,8,4,1,5,High,5.3,82
de991d57,RIDER_150,7,18,1,10,Low,-3.2,66
2abc8905,RIDER_132,9,14,1,4,High,-0.7,95
1a981a95,RIDER_059,10,21,1,5,Medium,5.4,98
971b6cad,RIDER_068,4,18,0,4,Low,-5.9,80
13ff1ebe,RIDER_130,4,4,1,6,Medium,2.6,45
91a8e99e,RIDER_049,7,2,1,4,Medium,6.4,63
eae5bbc0,RIDER_126,1,21,0,6,Low,-1.1,81
0b0fe754,RIDER_111,10,6,1,0,Medium,3.7,84
a46940e8,RIDER_048,9,11,1,8,Low,2.5,70
47c7ccfc,RIDER_051,2,1,0,5,Medium,4.6,71
284079ba,RIDER_043,1,15,1,8,Medium,2.1,46
0110c605,RIDER_098,7,12,1,0,Medium,6.6,78
b38d5259,RIDER_124,6,24,0,1,High,3.5,95
1727dc59,RIDER_080,3,18,1,6,Medium,5.5,64
8a17c067,RIDER_111,1,5,1,3,High,5.2,45
4a7f9f76,RIDER_143,5,11,1,9,Medium,7.4,67
d0af646f,RIDER_027,10,24,1,0,Medium,-1.9,97
71e7a4f9,RIDER_113,4,21,1,4,Medium,-3.0,68
79ed57a9,RIDER_086,5,19,0,3,Medium,6.2,90
c1e3997a,RIDER_114,1,22,1,5,Low,2.7,44
b64b08c3,RIDER_124,1,1,1,6,Medium,9.5,40
7105553f,RIDER_049,5,17,0,10,Medium,-6.8,100
b0bd39b7,RIDER_076,6,8,1,2,Medium,1.7,53
fab17e9b,RIDER_055,5,23,1,5,Low,1.9,67
abd878b5,RIDER_056,2,16,1,1,Low,5.6,55
38814a0c,RIDER_095,9,11,1,9,Low,9.8,80
3a93812f,RIDER_044,5,19,1,3,High,2.0,82
7e1cb2ce,RIDER_087,5,24,0,9,Low,3.7,100
f0368d01,RIDER_084,10,11,1,8,High,-5.1,92
31cc9f73,RIDER_016,9,15,0,6,High,3.1,100
cf32e0bd,RIDER_149,3,8,1,1,Medium,3.2,48
8ae71395,RIDER_145,5,14,1,5,Medium,-0.3,61
2e6ca79e,RIDER_037,5,1,1,3,High,3.2,66
faa3b58e,RIDER_077,2,10,1,7,Low,3.0,40
1c806214,RIDER_147,4,7,0,7,Low,8.5,100
7bf340a6,RIDER_045,2,18,1,0,High,-1.0,64
20d218f7,RIDER_146,5,12,1,7,Low,-1.5,51
3e2cfa21,RIDER_062,10,2,1,9,Low,-1.4,67
3d49c252,RIDER_100,2,18,0,6,Low,0.3,81
8c70e794,RIDER_052,10,21,1,0,Medium,-4.4,95
a92bb4e8,RIDER_019,9,7,0,2,Medium,1.0,74
5b8015c3,RIDER_109,10,20,1,4,Low,2.1,84
65411765,RIDER_044,6,12,1,2,Medium,8.0,71
045f307e,RIDER_007,8,20,1,2,Medium,1.5,85
a6d5d703,RIDER_117,9,14,1,0,High,7.1,100
d7d31467,RIDER_068,8,10,0,7,Low,5.3,100
5e3f85e6,RIDER_034,5,9,1,8,Low,2.6,52
f851fc29,RIDER_069,5,23,0,4,Medium,1.4,94
41b9310c,RIDER_055,6,15,1,0,High,4.1,86
66fc23cf,RIDER_010,1,20,1,0,Medium,4.6,63
4742ec88,RIDER_042,8,24,1,8,Low,-0.1,79
b1eaf71d,RIDER_041,2,10,1,0,Low,4.3,43
d6e12555,RIDER_122,6,19,1,8,Medium,1.6,67
09b0d641,RIDER_138,9,19,1,2,Medium,4.2,96
b5382bf9,RIDER_010,3,12,1,2,Medium,8.6,60
b103f04e,RIDER_102,2,23,1,3,Medium,0.6,55
321d7107,RIDER_128,10,12,1,4,Medium,-5.9,79
21afd0ff,RIDER_149,5,9,1,5,Medium,1.8,59
245c305f,RIDER_136,9,20,1,5,Medium,-2.3,84
b9898ab8,RIDER_092,6,4,1,9,Medium,3.1,61
801a721b,RIDER_113,8,1,0,8,Low,-2.0,98
9c1dc477,RIDER_078,8,16,1,0,Medium,1.6,80
bd935e50,RIDER_085,7,1,1,8,Medium,8.5,64
ff3a94f3,RIDER_030,5,13,1,3,Medium,9.3,73
5049791f,RIDER_049,2,3,1,6,Low,3.4,37
e9e35190,RIDER_009,10,12,1,5,Medium,-1.6,83
5a31f635,RIDER_145,10,23,1,8,Low,5.5,96
c9f0c2c8,RIDER_069,5,9,1,1,Low,0.1,44
13e9e793,RIDER_058,7,4,1,10,High,-4.0,69
76f6af72,RIDER_062,7,2,1,1,Medium,9.8,68
311ad04c,RIDER_052,2,22,1,6,Medium,2.0,52
1e42749f,RIDER_040,7,22,1,8,High,4.2,100
f344c2c6,RIDER_063,6,9,0,4,Medium,0.7,82
a92f663f,RIDER_147,7,20,0,6,Medium,4.1,100
54544688,RIDER_050,8,24,1,10,Low,-1.3,80
dde7dcc7,RIDER_141,4,13,0,7,Low,1.5,93
898c4bcb,RIDER_078,1,14,1,7,Medium,5.7,48
83507214,RIDER_097,8,3,1,3,Medium,1.3,66
d048a2ed,RIDER_043,8,18,1,9,Medium,-1.4,74
e4ba0d01,RIDER_036,3,9,1,6,Low,5.7,44
370ee0d3,RIDER_122,3,15,1,0,Medium,0.6,55
49668595,RIDER_108,5,22,1,3,Low,0.5,63
8948970b,RIDER_010,3,24,0,4,High,-2.5,100
da00d204,RIDER_095,5,10,1,9,Medium,8.2,74
4ec3ed55,RIDER_006,8,17,1,6,High,6.3,100
32519ceb,RIDER_057,1,13,1,5,Low,1.0,39
c3431d55,RIDER_129,2,1,0,3,Low,-1.5,41
01400fae,RIDER_071,2,11,1,2,Medium,4.7,58
c347bca8,RIDER_021,4,5,1,10,High,3.6,61
5e0dc832,RIDER_092,9,9,1,5,Medium,0.4,75
c9d41d80,RIDER_127,2,7,0,9,High,1.6,100
af5c4715,RIDER_080,9,7,0,4,Low,4.4,93
0d38b55b,RIDER_056,7,2,1,2,Medium,2.9,56
770b91b9,RIDER_116,10,19,0,3,Medium,3.5,100
ff181956,RIDER_148,8,20,1,1,Medium,3.0,85
5050c028,RIDER_025,1,18,1,8,Medium,4.9,50
220e89d2,RIDER_005,5,10,1,6,Medium,-0.2,54
ec376eb5,RIDER_120,9,5,1,9,Medium,2.6,75
af9c838a,RIDER_021,4,16,1,2,Low,-0.9,48
eee223f1,RIDER_018,2,23,0,7,Low,-0.6,99
159bbc03,RIDER_057,6,5,1,7,Medium,9.6,71
9a3addd1,RIDER_093,2,15,1,10,Medium,-3.7,50
a1161eec,RIDER_019,3,22,1,0,Medium,4.7,78
7eeb6cfa,RIDER_128,8,16,0,4,Medium,12.9,100
c7204e45,RIDER_097,3,4,1,4,Medium,9.1,56
214823c7,RIDER_131,2,14,1,2,Medium,4.3,54
baadb4af,RIDER_021,6,24,1,1,Low,9.6,84
0db61d32,RIDER_040,3,17,1,0,Medium,3.6,51
6dda2ee8,RIDER_067,1,17,1,3,High,0.8,57
9640e16c,RIDER_127,3,21,1,10,High,2.1,74
840400a0,RIDER_055,6,16,0,9,High,5.6,100
5fac73a6,RIDER_109,3,9,0,1,Low,10.3,48
8ce08250,RIDER_098,9,2,1,4,Low,6.3,66
00e344f3,RIDER_112,7,11,1,10,Medium,1.6,66
276258a3,RIDER_115,5,15,1,9,Medium,-0.6,58
66de50ef,RIDER_117,2,3,0,1,Low,-5.8,19
0eb168f6,RIDER_087,9,24,1,0,Medium,1.5,88
2d747fae,RIDER_081,5,16,1,9,Medium,-2.1,62
ea04d7d1,RIDER_066,7,21,1,9,High,5.7,100
32fd1393,RIDER_019,9,19,1,9,High,1.0,98
3228ed9c,RIDER_135,4,22,1,9,Low,5.9,67
21af301e,RIDER_118,9,6,0,8,Low,12.0,100
3675a2da,RIDER_042,1,14,0,1,Medium,1.5,42
c47b87f2,RIDER_042,6,5,1,9,Low,2.7,46
79c46698,RIDER_059,2,5,1,3,Low,3.5,36
de40c753,RIDER_020,8,6,1,2,High,0.9,78
2c1310b3,RIDER_073,5,18,1,0,Medium,2.5,72
60602f0b,RIDER_017,3,22,1,7,Medium,0.6,60
744d18cb,RIDER_027,2,18,1,1,High,7.4,79
5ca51eda,RIDER_002,8,19,1,10,Low,1.1,71
992d2d83,RIDER_063,7,2,1,7,Medium,-3.0,56
a968a9a9,RIDER_062,9,17,1,0,Medium,-2.7,85
773222ec,RIDER_100,8,1,0,5,High,-1.4,100
805f7d25,RIDER_019,4,9,0,3,Low,0.2,57
3c3b53a5,RIDER_017,2,13,0,2,Medium,5.5,52
298699c7,RIDER_069,2,4,1,0,High,5.2,55
9ac202ce,RIDER_117,2,5,1,9,Medium,5.6,44
5db1df1e,RIDER_081,6,23,1,10,Medium,2.1,85
0fb86982,RIDER_039,7,18,1,0,High,6.0,93
75b433af,RIDER_036,6,10,0,10,Low,1.0,100
f5ddc32e,RIDER_132,2,4,1,6,Low,-5.3,32
0ab75e0a,RIDER_029,4,13,0,5,Low,5.8,88
dab65fe1,RIDER_051,3,13,1,2,Medium,-0.7,44
02e08d37,RIDER_014,4,17,1,1,Medium,1.1,59
bc42bd0e,RIDER_069,5,8,1,9,Medium,0.5,58
0d36b2bd,RIDER_146,7,4,0,2,Medium,4.1,64
697e3ace,RIDER_057,9,23,1,7,High,2.6,100
9874566c,RIDER_012,2,3,1,10,Medium,1.1,36
e022f3c5,RIDER_017,8,11,1,6,High,8.4,91
072ebe6b,RIDER_030,3,12,1,6,High,1.6,65
e0efd936,RIDER_088,9,9,1,4,Medium,1.1,83
7fe91a53,RIDER_099,10,15,1,9,Low,5.2,82
0730f0ad,RIDER_023,4,13,1,2,Low,6.7,64
f490c628,RIDER_129,3,5,1,0,Medium,5.6,60
215d1b23,RIDER_079,10,5,1,0,Medium,-0.4,70
c9ec63bb,RIDER_032,6,19,0,5,Low,3.5,95
7ffecb5b,RIDER_009,10,11,1,3,Medium,2.3,80
26c12654,RIDER_015,9,9,1,6,Medium,1.2,71
f45525dc,RIDER_027,7,3,1,9,Medium,-1.7,55
1d54536a,RIDER_109,4,18,0,9,Medium,2.9,100
e0fe1c73,RIDER_076,3,13,1,9,Medium,6.4,53
36f99765,RIDER_148,10,12,1,0,Medium,8.5,94
b4c82cfb,RIDER_065,4,9,1,5,Medium,6.6,63
28b98b8b,RIDER_109,3,10,1,6,Medium,0.2,48
f763c5be,RIDER_129,3,13,1,0,Medium,-1.7,54
d5364891,RIDER_010,9,20,0,1,Low,-4.0,81
72c2c050,RIDER_047,4,20,1,8,Medium,6.2,80
ce7683fd,RIDER_123,9,13,1,8,Medium,5.3,83
54921f5f,RIDER_059,10,22,1,5,Low,-0.2,95
3bd95cd3,RIDER_096,5,9,0,10,Medium,-1.0,100
632e463f,RIDER_103,7,24,1,3,Low,7.1,81
81878a67,RIDER_124,5,10,1,6,Low,5.9,57
decee8fb,RIDER_086,1,19,0,4,Medium,7.2,87
48919b57,RIDER_146,2,6,0,2,Low,4.2,38
2418352a,RIDER_112,5,7,1,3,Low,4.6,57
b141ddd3,RIDER_027,6,15,1,1,Medium,-6.2,76
f7ad2bdd,RIDER_018,7,22,1,5,Medium,0.5,82
a49e3fbe,RIDER_082,2,19,0,2,Medium,10.1,77
7f66e1ef,RIDER_072,10,14,1,6,Low,-0.3,81
005535f7,RIDER_054,9,16,1,3,Low,2.9,70
f0a123e0,RIDER_071,6,14,1,7,Medium,8.2,81
83ce0924,RIDER_146,2,20,1,10,Medium,5.5,55
c7bb9744,RIDER_038,2,2,1,0,Medium,-1.9,38
29c7b766,RIDER_137,3,9,0,8,Medium,-2.7,100
df8c00bf,RIDER_035,1,3,1,2,Medium,8.4,47
13c8f308,RIDER_082,9,6,0,2,High,5.0,84
f89bfb80,RIDER_133,10,5,1,4,Low,3.4,73
36f29d03,RIDER_142,4,14,0,9,Low,4.0,100
23c68f0d,RIDER_004,5,15,1,0,Medium,0.5,61
464022ae,RIDER_150,7,18,1,2,Medium,-1.6,77
81636694,RIDER_023,1,17,1,3,Low,3.8,42
278ed923,RIDER_048,3,9,1,1,Medium,-0.4,44
6f31fef3,RIDER_148,3,19,1,5,Low,-0.4,54
a1daa692,RIDER_125,2,23,1,9,Medium,0.5,59
0d3d865d,RIDER_055,8,9,1,3,Low,5.1,70
ae6b9f01,RIDER_068,5,16,1,0,High,-0.8,76
59ff8b9c,RIDER_088,1,6,0,2,Low,-1.2,28
130adb75,RIDER_001,2,8,1,6,High,-1.8,53
7811bfc2,RIDER_135,1,3,0,2,Medium,1.4,24
9f92ad70,RIDER_095,6,22,0,5,High,6.0,100
28efacdd,RIDER_140,9,5,1,10,High,1.4,81
500f38a1,RIDER_106,7,7,1,5,Low,2.0,50
73d44520,RIDER_133,5,23,1,0,Low,2.8,69
5e37d9a0,RIDER_108,3,1,1,1,Medium,0.7,35
ee5784b2,RIDER_042,8,22,1,9,Low,-1.6,73
d33e680d,RIDER_102,10,21,1,10,High,0.3,97
50c74189,RIDER_124,4,4,0,10,Low,-0.3,100
3efbcf34,RIDER_140,9,16,1,5,Medium,1.6,85
286a7161,RIDER_103,5,14,1,1,Low,0.2,54
db222af8,RIDER_146,6,1,0,1,Medium,2.9,57
f93fb1f0,RIDER_074,5,4,0,3,Medium,1.6,70
b063f0bc,RIDER_108,10,10,1,7,Medium,-0.5,83
d1e13ffe,RIDER_122,7,11,0,5,Medium,7.8,100
114bb36c,RIDER_017,7,7,1,7,High,3.9,79
1518f675,RIDER_071,1,4,1,3,Low,1.2,24
86bb9fae,RIDER_062,2,1,1,10,Medium,-0.2,40
6ddd386b,RIDER_041,7,1,1,2,Low,5.7,54
95e03505,RIDER_119,8,17,1,6,Low,-1.5,78
